,epoch,loss,acc,val_loss,val_acc,time
0,0.0,0.7065586447715759,0.5000525116920471,0.7001392245292664,0.49952784180641174,2.1113643646240234
1,1.0,0.6968679428100586,0.5000525116920471,0.6947665810585022,0.49952784180641174,0.2856941223144531
2,2.0,0.6936481595039368,0.5000525116920471,0.6937832236289978,0.49952784180641174,0.28470540046691895
3,3.0,0.6932748556137085,0.5033077597618103,0.693726658821106,0.4683663845062256,0.2870616912841797
4,4.0,0.6932169198989868,0.5040428638458252,0.693689227104187,0.4683663845062256,0.2948906421661377
5,5.0,0.69319087266922,0.5040428638458252,0.6936413645744324,0.4683663845062256,0.28582143783569336
6,6.0,0.6931610703468323,0.5040428638458252,0.6936355829238892,0.4683663845062256,0.28340768814086914
7,7.0,0.6931540966033936,0.5040428638458252,0.6935567855834961,0.4683663845062256,0.2826569080352783
8,8.0,0.6931423544883728,0.5040428638458252,0.6935031414031982,0.4683663845062256,0.2910456657409668
9,9.0,0.6930979490280151,0.5040428638458252,0.693456768989563,0.4683663845062256,0.29238104820251465
10,10.0,0.6930968165397644,0.5040428638458252,0.6935089826583862,0.4683663845062256,0.2895526885986328
11,11.0,0.6930584907531738,0.5069831013679504,0.6934494376182556,0.4683663845062256,0.29889774322509766
12,12.0,0.6930484771728516,0.5304000973701477,0.6934269666671753,0.5316336154937744,0.3073272705078125
13,13.0,0.6929857134819031,0.5443663001060486,0.6933868527412415,0.4683663845062256,0.2915515899658203
14,14.0,0.6930820345878601,0.48629632592201233,0.6934275031089783,0.45231351256370544,0.2908058166503906
15,15.0,0.6929434537887573,0.4953271150588989,0.693290650844574,0.5316336154937744,0.29263734817504883
16,16.0,0.6929061412811279,0.5146487355232239,0.6932235956192017,0.4683663845062256,0.29154157638549805
17,17.0,0.6928824186325073,0.5437362194061279,0.693223237991333,0.5316336154937744,0.2892582416534424
18,18.0,0.6928620934486389,0.5261996984481812,0.6931573748588562,0.5316336154937744,0.2927079200744629
19,19.0,0.6928986310958862,0.4969022274017334,0.6931266784667969,0.45231351256370544,0.28984928131103516
20,20.0,0.6927964687347412,0.5326052904129028,0.6930835247039795,0.5316336154937744,0.28945040702819824
21,21.0,0.6928056478500366,0.514018714427948,0.6930109262466431,0.5316336154937744,0.29314255714416504
22,22.0,0.6926673054695129,0.5341804027557373,0.692909300327301,0.5155807137489319,0.29173755645751953
23,23.0,0.6926261186599731,0.5217893719673157,0.6928086876869202,0.5155807137489319,0.2909986972808838
24,24.0,0.6925159692764282,0.524414598941803,0.6927749514579773,0.5316336154937744,0.2926650047302246
25,25.0,0.6924907565116882,0.5490916967391968,0.692710280418396,0.5316336154937744,0.2978980541229248
26,26.0,0.6924147009849548,0.5191641449928284,0.6925941705703735,0.5155807137489319,0.3836033344268799
27,27.0,0.6923571825027466,0.5354405045509338,0.6924969553947449,0.5155807137489319,0.3982551097869873
28,28.0,0.692167341709137,0.515068769454956,0.6923596262931824,0.5155807137489319,0.30298566818237305
29,29.0,0.6920531988143921,0.5088732838630676,0.6922367811203003,0.5155807137489319,0.2972087860107422
30,30.0,0.6919159889221191,0.5088732838630676,0.6920627951622009,0.5155807137489319,0.32092785835266113
31,31.0,0.6917778253555298,0.526934802532196,0.6918641328811646,0.5155807137489319,0.35966968536376953
32,32.0,0.6915639638900757,0.5088732838630676,0.6916388273239136,0.5155807137489319,0.31104040145874023
33,33.0,0.6914371252059937,0.5088732838630676,0.6913608312606812,0.5155807137489319,0.3115522861480713
34,34.0,0.6911242604255676,0.5088732838630676,0.6912221908569336,0.5155807137489319,0.3199150562286377
35,35.0,0.6908162832260132,0.5088732838630676,0.6908764839172363,0.5155807137489319,0.32895469665527344
36,36.0,0.6904602646827698,0.5088732838630676,0.6905863881111145,0.5155807137489319,0.30720973014831543
37,37.0,0.6901159286499023,0.5240995287895203,0.6900784969329834,0.5155807137489319,0.30823779106140137
38,38.0,0.6895753741264343,0.5129685997962952,0.689680278301239,0.5420207977294922,0.3070058822631836
39,39.0,0.6889747381210327,0.5096083283424377,0.6890153288841248,0.5155807137489319,0.30762505531311035
40,40.0,0.6883280277252197,0.5088732838630676,0.6885228157043457,0.5155807137489319,0.3085494041442871
41,41.0,0.687466025352478,0.5281949043273926,0.6875910758972168,0.5155807137489319,0.3081786632537842
42,42.0,0.6864417791366577,0.506458044052124,0.6867923140525818,0.5023607015609741,0.31197571754455566
43,43.0,0.6852855086326599,0.5246245861053467,0.6854499578475952,0.5174692869186401,0.3110013008117676
44,44.0,0.6838109493255615,0.54048091173172,0.6842572689056396,0.5420207977294922,0.3117508888244629
45,45.0,0.6821849942207336,0.5547621250152588,0.6827375292778015,0.5420207977294922,0.4304773807525635
46,46.0,0.6803138852119446,0.5663131475448608,0.6811674237251282,0.5920680165290833,0.28754210472106934
47,47.0,0.6782954335212708,0.5854247808456421,0.6792449355125427,0.5939565896987915,0.28749632835388184
48,48.0,0.6762315630912781,0.5588575005531311,0.6772913336753845,0.5864022374153137,0.28488731384277344
49,49.0,0.6740818023681641,0.5892050862312317,0.6756542921066284,0.5967894196510315,0.29418396949768066
50,50.0,0.6718685626983643,0.5848997235298157,0.6734845042228699,0.5835694074630737,0.39066600799560547
51,51.0,0.6694180965423584,0.5846896767616272,0.6710301041603088,0.5873465538024902,0.3041203022003174
52,52.0,0.666976809501648,0.5906752347946167,0.6691622138023376,0.6194522976875305,0.29865121841430664
53,53.0,0.6642740368843079,0.6172424554824829,0.6662542223930359,0.5996223092079163,0.29888081550598145
54,54.0,0.6610021591186523,0.6336238384246826,0.6634587049484253,0.6392823457717896,0.29654622077941895
55,55.0,0.6575614213943481,0.6470649838447571,0.6603384613990784,0.623229444026947,0.3067166805267334
56,56.0,0.6536670923233032,0.6398193836212158,0.6563735604286194,0.643059492111206,0.31363630294799805
57,57.0,0.6494714021682739,0.6527354717254639,0.6523638367652893,0.6440037488937378,0.29979896545410156
58,58.0,0.6452900767326355,0.6482201218605042,0.6484927535057068,0.6213408708572388,0.29809141159057617
59,59.0,0.6404282450675964,0.6482201218605042,0.6433161497116089,0.643059492111206,0.311281681060791
60,60.0,0.6352793574333191,0.6449648141860962,0.6387314200401306,0.6392823457717896,0.3307645320892334
61,61.0,0.6301301717758179,0.653155505657196,0.6336338520050049,0.6628895401954651,0.35498762130737305
62,62.0,0.6250108480453491,0.6690118908882141,0.6284195780754089,0.6487252116203308,0.35208892822265625
63,63.0,0.6194544434547424,0.6852882504463196,0.6227733492851257,0.6968838572502136,0.34800195693969727
64,64.0,0.6149488687515259,0.6832931041717529,0.6198605298995972,0.6534466743469238,0.3483250141143799
65,65.0,0.6108899116516113,0.6974692940711975,0.6173614263534546,0.6723324060440063,0.3415713310241699
66,66.0,0.6059613823890686,0.7104904055595398,0.6093388795852661,0.6713880896568298,0.41884350776672363
