,epoch,loss,acc,val_loss,val_acc,time
0,0.0,0.7068661451339722,0.5090832710266113,0.7061679363250732,0.4683663845062256,1.4786262512207031
1,1.0,0.6979761123657227,0.4852462410926819,0.6980511546134949,0.47403210401535034,0.216599702835083
2,2.0,0.6941853165626526,0.5250446200370789,0.6941795945167542,0.47780925035476685,0.2551553249359131
3,3.0,0.6908134818077087,0.5068780779838562,0.691501259803772,0.4683663845062256,0.25714612007141113
4,4.0,0.6882547736167908,0.5561272501945496,0.689292311668396,0.5486307740211487,0.26018810272216797
5,5.0,0.6855360269546509,0.5927754044532776,0.6868641376495361,0.5788479447364807,0.255265474319458
6,6.0,0.6824800372123718,0.596450686454773,0.6841350793838501,0.6109537482261658,0.2584962844848633
7,7.0,0.678777813911438,0.5705134868621826,0.6807628870010376,0.5524079203605652,0.2527799606323242
8,8.0,0.6746551990509033,0.5740838050842285,0.676618754863739,0.5949008464813232,0.25624966621398926
9,9.0,0.6696847677230835,0.5981308221817017,0.6722656488418579,0.55524080991745,0.2573580741882324
10,10.0,0.6650950312614441,0.5848997235298157,0.6685429215431213,0.5826250910758972,0.259110689163208
11,11.0,0.661298394203186,0.5960306525230408,0.663824737071991,0.5892351269721985,0.2585289478302002
12,12.0,0.6562135219573975,0.5896251201629639,0.6601415276527405,0.6024551391601562,0.25725364685058594
13,13.0,0.6507396697998047,0.5916202664375305,0.6545361876487732,0.580736517906189,0.2636439800262451
14,14.0,0.6451839208602905,0.6086317300796509,0.6489967703819275,0.6062322854995728,0.21113181114196777
15,15.0,0.6356642246246338,0.6082116961479187,0.6389427185058594,0.6241737604141235,0.22561931610107422
16,16.0,0.6244093775749207,0.6480100750923157,0.6269700527191162,0.6468366384506226,0.22344541549682617
17,17.0,0.6096028089523315,0.6821379661560059,0.6208623647689819,0.645892322063446,0.22432827949523926
18,18.0,0.5978565216064453,0.7214113473892212,0.600921630859375,0.7318224906921387,0.22660136222839355
19,19.0,0.5874979496002197,0.7346424460411072,0.5913791060447693,0.7412653565406799,0.22839713096618652
20,20.0,0.5770570635795593,0.763309895992279,0.5860633850097656,0.7535410523414612,0.22457075119018555
21,21.0,0.5715636610984802,0.7557492256164551,0.5786747336387634,0.7677053809165955,0.22698736190795898
22,22.0,0.5680742859840393,0.7658300995826721,0.5754804611206055,0.7601510882377625,0.22440195083618164
23,23.0,0.5617750287055969,0.7680352926254272,0.5696857571601868,0.768649697303772,0.22577452659606934
24,24.0,0.5562739372253418,0.7757009267807007,0.5637243390083313,0.7629839181900024,0.2238774299621582
25,25.0,0.5504693984985352,0.775490939617157,0.5604215860366821,0.763928234577179,0.2230215072631836
26,26.0,0.5456641912460327,0.7759109735488892,0.5554603338241577,0.7629839181900024,0.23168468475341797
27,27.0,0.5422202348709106,0.7704504728317261,0.5517908930778503,0.7554296255111694,0.22580218315124512
28,28.0,0.5392380356788635,0.7624698281288147,0.5500277876853943,0.7544853687286377,0.22609496116638184
29,29.0,0.5371422171592712,0.7620497941970825,0.5453883409500122,0.756373941898346,0.2245781421661377
30,30.0,0.5334170460700989,0.7632048726081848,0.543541669845581,0.756373941898346,0.2242107391357422
31,31.0,0.531701385974884,0.7604746222496033,0.5411893129348755,0.756373941898346,0.2245166301727295
32,32.0,0.5292143225669861,0.7605796456336975,0.5392788648605347,0.7554296255111694,0.2335963249206543
33,33.0,0.5287273526191711,0.7612097263336182,0.5428164601325989,0.7469310760498047,0.22464275360107422
34,34.0,0.5285812616348267,0.7615247368812561,0.5353056788444519,0.7544853687286377,0.22147893905639648
35,35.0,0.5241104960441589,0.7598446011543274,0.5354585647583008,0.7535410523414612,0.22738218307495117
36,36.0,0.5236752033233643,0.7616297602653503,0.5310025215148926,0.7573181986808777,0.22583508491516113
37,37.0,0.5214031338691711,0.7585844993591309,0.5309317111968994,0.7582625150680542,0.22779512405395508
38,38.0,0.5206756591796875,0.7616297602653503,0.5325908064842224,0.7544853687286377,0.22760248184204102
39,39.0,0.5186876058578491,0.7597395777702332,0.5276393294334412,0.7507082223892212,0.22591829299926758
40,40.0,0.5156915187835693,0.759319543838501,0.5258892774581909,0.7535410523414612,0.23859071731567383
41,41.0,0.5148076415061951,0.7597395777702332,0.5225895643234253,0.7535410523414612,0.22559356689453125
42,42.0,0.5120959877967834,0.7562742829322815,0.5224708914756775,0.7535410523414612,0.23269295692443848
43,43.0,0.5113244652748108,0.759004533290863,0.5212262272834778,0.7535410523414612,0.2254047393798828
44,44.0,0.5092748403549194,0.757849395275116,0.5167909264564514,0.7573181986808777,0.20194387435913086
45,45.0,0.5065979957580566,0.7567993402481079,0.5165266394615173,0.7535410523414612,0.2143712043762207
46,46.0,0.5053009390830994,0.7566943168640137,0.5139824748039246,0.7516524791717529,0.21695947647094727
47,47.0,0.5041035413742065,0.7596345543861389,0.5127671957015991,0.7525967955589294,0.22372984886169434
48,48.0,0.500082790851593,0.756064236164093,0.508499264717102,0.7573181986808777,0.2182633876800537
49,49.0,0.4976263642311096,0.7599496245384216,0.5058395862579346,0.7592067718505859,0.21700525283813477
50,50.0,0.49550411105155945,0.7579544186592102,0.5039700865745544,0.7525967955589294,0.21767616271972656
51,51.0,0.49334049224853516,0.7561692595481873,0.5007855892181396,0.7592067718505859,0.21385693550109863
52,52.0,0.490274578332901,0.7571143507957458,0.4990674555301666,0.7601510882377625,0.2127385139465332
53,53.0,0.48770883679389954,0.7599496245384216,0.4945528209209442,0.7582625150680542,0.21258068084716797
54,54.0,0.4842504560947418,0.7572193741798401,0.49247854948043823,0.7582625150680542,0.21274399757385254
55,55.0,0.4814104437828064,0.7596345543861389,0.48926588892936707,0.7573181986808777,0.21216773986816406
56,56.0,0.47865334153175354,0.7620497941970825,0.48655104637145996,0.7507082223892212,0.21876907348632812
57,57.0,0.4753968417644501,0.7565892934799194,0.4845315217971802,0.7544853687286377,0.21469378471374512
58,58.0,0.47254037857055664,0.7645699977874756,0.4803762435913086,0.7573181986808777,0.21314048767089844
59,59.0,0.469310998916626,0.7619447708129883,0.4771879017353058,0.7507082223892212,0.21454358100891113
60,60.0,0.4656527638435364,0.7639399170875549,0.47353488206863403,0.7582625150680542,0.21078896522521973
61,61.0,0.46200692653656006,0.7661451101303101,0.46955448389053345,0.756373941898346,0.20995140075683594
62,62.0,0.4585084915161133,0.7647799849510193,0.4663185179233551,0.7573181986808777,0.21635174751281738
63,63.0,0.45511913299560547,0.7677202820777893,0.46325382590293884,0.7629839181900024,0.21185994148254395
64,64.0,0.45150911808013916,0.7678252458572388,0.45941221714019775,0.776203989982605,0.21232914924621582
65,65.0,0.4483179748058319,0.7742308378219604,0.45660772919654846,0.7771482467651367,0.21194219589233398
66,66.0,0.4449588656425476,0.7790611982345581,0.4521386921405792,0.7809253931045532,0.2129354476928711
67,67.0,0.44172972440719604,0.7847316861152649,0.44928792119026184,0.7780925631523132,0.2124466896057129
68,68.0,0.43855223059654236,0.7905071973800659,0.44617560505867004,0.7922568321228027,0.21343326568603516
69,69.0,0.43513718247413635,0.7938674688339233,0.4418712258338928,0.8035882711410522,0.21418356895446777
70,70.0,0.431779682636261,0.8015331029891968,0.43821412324905396,0.8186968564987183,0.21326851844787598
71,71.0,0.42862409353256226,0.8100388646125793,0.43531492352485657,0.8186968564987183,0.2094271183013916
72,72.0,0.4257940948009491,0.8126640915870667,0.4323562979698181,0.8196411728858948,0.21661925315856934
73,73.0,0.4225865304470062,0.8158143162727356,0.4297522008419037,0.8234183192253113,0.2117481231689453
74,74.0,0.42043226957321167,0.8229549527168274,0.4280524253845215,0.821529746055603,0.21228528022766113
75,75.0,0.4172523021697998,0.824950098991394,0.42338430881500244,0.8309726119041443,0.2121586799621582
76,76.0,0.41399070620536804,0.8309356570243835,0.4202788770198822,0.8432483673095703,0.2135944366455078
77,77.0,0.4111267030239105,0.8444817662239075,0.41780567169189453,0.8432483673095703,0.21332979202270508
78,78.0,0.40858450531959534,0.844691812992096,0.4154629409313202,0.844192624092102,0.20888113975524902
79,79.0,0.40580037236213684,0.8454268574714661,0.4124497175216675,0.844192624092102,0.2144463062286377
80,80.0,0.4034726321697235,0.8455318808555603,0.4096517860889435,0.844192624092102,0.21350693702697754
81,81.0,0.4009045362472534,0.8480520844459534,0.40745970606803894,0.844192624092102,0.22205114364624023
82,82.0,0.3985671401023865,0.8499422669410706,0.40654808282852173,0.8536354899406433,0.23231816291809082
83,83.0,0.39614224433898926,0.8510973453521729,0.40303295850753784,0.8536354899406433,0.23212432861328125
84,84.0,0.39407607913017273,0.8523574471473694,0.4009897708892822,0.8536354899406433,0.235687255859375
85,85.0,0.3918348252773285,0.8526724576950073,0.39894407987594604,0.8517469167709351,0.23928093910217285
86,86.0,0.38964733481407166,0.8528825044631958,0.3965041935443878,0.8545798063278198,0.23846912384033203
87,87.0,0.3870295286178589,0.8535125255584717,0.3945889472961426,0.8545798063278198,0.24025440216064453
88,88.0,0.38482657074928284,0.8538275957107544,0.3924269676208496,0.8517469167709351,0.23893046379089355
89,89.0,0.3826562762260437,0.8540375828742981,0.39051780104637146,0.8545798063278198,0.2348628044128418
90,90.0,0.3801738917827606,0.8541426062583923,0.3880077004432678,0.8517469167709351,0.24379277229309082
91,91.0,0.3792240619659424,0.8541426062583923,0.3869372606277466,0.8545798063278198,0.23513102531433105
92,92.0,0.37656858563423157,0.8542476296424866,0.38447535037994385,0.8526912331581116,0.2394847869873047
93,93.0,0.374726265668869,0.8545626401901245,0.382651686668396,0.8545798063278198,0.2348628044128418
94,94.0,0.3734067976474762,0.8548776507377625,0.38137301802635193,0.8526912331581116,0.23050403594970703
95,95.0,0.37206920981407166,0.854352593421936,0.3799145221710205,0.8536354899406433,0.23313570022583008
96,96.0,0.3699271082878113,0.854352593421936,0.37795382738113403,0.8545798063278198,0.23291540145874023
97,97.0,0.3680582642555237,0.8548776507377625,0.3772581219673157,0.8536354899406433,0.23519515991210938
98,98.0,0.36679044365882874,0.8548776507377625,0.3739269971847534,0.8526912331581116,0.2305283546447754
99,99.0,0.36543935537338257,0.8548776507377625,0.3751557767391205,0.8508026599884033,0.23521685600280762
100,100.0,0.36426180601119995,0.8552976846694946,0.37204399704933167,0.8536354899406433,0.2293229103088379
101,101.0,0.36350399255752563,0.859078049659729,0.37106284499168396,0.8536354899406433,0.24292445182800293
102,102.0,0.360595166683197,0.8556127548217773,0.3687674403190613,0.8545798063278198,0.23456811904907227
103,103.0,0.35914933681488037,0.8607581853866577,0.36729681491851807,0.8536354899406433,0.24147486686706543
104,104.0,0.35842299461364746,0.8593930602073669,0.3665049970149994,0.8555240631103516,0.2553896903991699
105,105.0,0.3566744923591614,0.8612831830978394,0.36772817373275757,0.8536354899406433,0.24145984649658203
106,106.0,0.35660719871520996,0.8605481386184692,0.3641773462295532,0.8526912331581116,0.24488329887390137
107,107.0,0.3551390767097473,0.8600230813026428,0.36422210931777954,0.8536354899406433,0.23491978645324707
108,108.0,0.35395798087120056,0.8635933995246887,0.36347055435180664,0.8536354899406433,0.23785686492919922
109,109.0,0.3531064987182617,0.8638034462928772,0.36159592866897583,0.8526912331581116,0.2342991828918457
110,110.0,0.35210779309272766,0.8628583550453186,0.3612821102142334,0.8536354899406433,0.23465681076049805
111,111.0,0.3506731688976288,0.8634883761405945,0.3608012795448303,0.8536354899406433,0.234144926071167
